Linux 2.6.32-131.4.1.el6.x86_64 (esv4-app133.stg) 	02/23/2012 	_x86_64_	(24 CPU)

09:29:18 PM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
07:35:47 AM      0.00     39.60   9663.37      0.00   5556.44      0.00      0.00      0.00      0.00
07:35:49 AM      0.00    816.50  10120.50      0.00   5706.00      0.00      0.00      0.00      0.00
07:35:51 AM      0.00      0.00   9516.00      0.00   5616.00      0.00      0.00      0.00      0.00
07:35:53 AM      0.00     88.83   9167.96      0.00   5352.43      0.00      0.00      0.00      0.00
07:35:55 AM      0.00      0.00   5284.97      0.00   3198.96      0.00      0.00      0.00      0.00
07:35:57 AM      0.00     45.00   9802.50      0.00   5613.50      0.00      0.00      0.00      0.00
07:35:59 AM      0.00     15.00   9756.00      0.00   5588.50      0.00      0.00      0.00      0.00
07:36:01 AM      0.00      0.00   9874.50      0.00   5726.50      0.00      0.00      0.00      0.00
07:36:03 AM      0.00     90.05   9705.47      0.00   5563.18      0.00      0.00      0.00      0.00
07:36:05 AM      0.00      0.00   9411.00      0.00   5467.50      0.00      0.00      0.00      0.00
07:36:07 AM      0.00      0.50   5704.02      0.00   3218.59      0.00      0.00      0.00      0.00
07:36:09 AM      0.00     47.76   9124.38      0.00   5421.39      0.00      0.00      0.00      0.00
07:36:11 AM      0.00      0.00   9831.50      0.00   5684.00      0.00      0.00      0.00      0.00
07:36:13 AM      0.00     40.20   9493.97      0.00   5526.13      0.00      0.00      0.00      0.00
07:36:15 AM      0.00      0.00   9772.50      0.00   5590.00      0.00      0.00      0.00      0.00
07:36:17 AM      0.00      0.00   9760.00      0.00   5581.50      0.00      0.00      0.00      0.00
07:36:19 AM      0.00    913.43   6369.65      0.00   3142.29      0.00      0.00      0.00      0.00
07:36:21 AM      0.00      0.00   8171.14      0.00   5499.00      0.00      0.00      0.00      0.00
07:36:23 AM      0.00     47.24  89641.21      0.00  30584.92      0.00      0.00      0.00      0.00
07:36:25 AM      0.00      2.99   9353.73      0.00   5466.67      0.00      0.00      0.00      0.00
07:36:27 AM      0.00      9.50   9713.00      0.00   5557.00      0.00      0.00      0.00      0.00
07:36:29 AM      0.00     56.28   9783.42      0.00   5616.08      0.00      0.00      0.00      0.00
07:36:31 AM      0.00      0.00   9348.33      0.00   5434.93      0.00      0.00      0.00      0.00
07:36:33 AM      0.00     44.27   4953.12      0.00   3095.31      0.00      0.00      0.00      0.00
07:36:35 AM      0.00     36.00   9716.00      0.00   5565.00      0.00      0.00      0.00      0.00
07:36:37 AM      0.00      0.50   9734.00      0.00   5590.00      0.00      0.00      0.00      0.00
07:36:39 AM      0.00     48.00   9767.50      0.00   5599.00      0.00      0.00      0.00      0.00
07:36:41 AM      0.00      0.00   9759.20      0.00   5663.68      0.00      0.00      0.00      0.00
07:36:43 AM      0.00     15.92   9339.80      0.00   5435.82      0.00      0.00      0.00      0.00
07:36:45 AM      0.00     64.32   4831.16      0.00   2993.97      0.00      0.00      0.00      0.00
07:36:47 AM      0.00      0.00   9727.50      0.00   5569.50      0.00      0.00      0.00      0.00
07:36:49 AM      0.00    872.50   9776.50      0.00   5586.50      0.00      0.00      0.00      0.00
07:36:51 AM      0.00     50.98   9632.84      0.00   5577.45      0.00      0.00      0.00      0.00
07:36:53 AM      0.00     12.31  10016.92      0.00   5758.97      0.00      0.00      0.00      0.00
07:36:55 AM      0.00     38.12   9659.90      0.00  10751.98      0.00   1177.72   1167.82     99.16
07:36:57 AM      0.00      0.00   5808.00      0.00   3194.00      0.00      0.00      0.00      0.00
07:36:59 AM      0.00     14.07   8732.66      0.00   5386.43      0.00      0.00      0.00      0.00
07:37:01 AM      0.00     38.00   9831.50      0.00   5703.50      0.00      0.00      0.00      0.00
07:37:03 AM      0.00     39.30   9339.30      0.00   5430.35      0.00      0.00      0.00      0.00
07:37:05 AM      0.00      0.00   9389.50      0.00   5466.50      0.00      0.00      0.00      0.00
07:37:07 AM      0.00     44.72   9460.30      0.00   5502.51      0.00      0.00      0.00      0.00
07:37:09 AM      0.00     36.36   6486.12      0.00   3242.11      0.00      0.00      0.00      0.00
07:37:11 AM      0.00     33.33   8142.71      0.00   5498.44      0.00      0.00      0.00      0.00
07:37:13 AM      0.00     14.50   9781.00      0.00   5596.50      0.00      0.00      0.00      0.00
07:37:15 AM      0.00      0.00   9483.92      0.00   5528.64      0.00      0.00      0.00      0.00
07:37:17 AM      0.00     31.84   9359.20      0.00   5440.30      0.00      0.00      0.00      0.00
07:37:19 AM      0.00    876.00   9406.50      0.00   5464.00      0.00      0.00      0.00      0.00
07:37:21 AM      0.00      0.00   9437.02      0.00   5465.38      0.00      0.00      0.00      0.00
07:37:23 AM      0.00     64.92  88508.90      0.00  29249.21      0.00      0.00      0.00      0.00
07:37:25 AM      0.00      0.00   9723.38      0.00   5572.64      0.00      0.00      0.00      0.00
07:37:27 AM      0.00      9.50   9769.00      0.00   5591.00      0.00      0.00      0.00      0.00
07:37:29 AM      0.00     50.25   9439.70      0.00   5485.93      0.00      0.00      0.00      0.00
07:37:31 AM      0.00      0.00   9821.50      0.00   5695.00      0.00      0.00      0.00      0.00
07:37:33 AM      0.00     54.85   9468.45      0.00   5417.96      0.00      0.00      0.00      0.00
07:37:35 AM      0.00      0.00   4909.23      0.00   3069.23      0.00      0.00      0.00      0.00
07:37:37 AM      0.00      0.50   9799.50      0.00   5611.50      0.00      0.00      0.00      0.00
07:37:39 AM      0.00     46.00   9745.00      0.00   5584.00      0.00      0.00      0.00      0.00
07:37:41 AM      0.00      0.00   9406.47      0.00   5550.75      0.00      0.00      0.00      0.00
07:37:43 AM      0.00     40.00   9739.00      0.00   5571.50      0.00      0.00      0.00      0.00
07:37:45 AM      0.00     64.00   9829.50      0.00   5634.50      0.00      0.00      0.00      0.00
07:37:47 AM      0.00      0.00   5767.15      0.00   3107.73      0.00      0.00      0.00      0.00
07:37:49 AM      0.00    963.21   9238.34      0.00   5662.18      0.00      0.00      0.00      0.00
07:37:51 AM      0.00      3.00   9446.50      0.00   5556.50      0.00      0.00      0.00      0.00
07:37:53 AM      0.00     14.00   9767.50      0.00   5604.00      0.00      0.00      0.00      0.00
07:37:55 AM      0.00     38.50   9779.50      0.00   5599.00      0.00      0.00      0.00      0.00
07:37:57 AM      0.00      0.00   9803.00      0.00   5619.00      0.00      0.00      0.00      0.00
07:37:59 AM      0.00     11.54   6561.06      0.00   3259.13      0.00      0.00      0.00      0.00
07:38:01 AM      0.00     36.18   7480.90      0.00   5214.57      0.00      0.00      0.00      0.00
07:38:03 AM      0.00     36.41   9996.92      0.00   5722.05      0.00      0.00      0.00      0.00
07:38:05 AM      0.00      0.00   9815.08      0.00   9400.00      0.00   1386.93   1380.40     99.53
07:38:07 AM      0.00     44.28   9707.46      0.00   5563.18      0.00      0.00      0.00      0.00
07:38:09 AM      0.00     14.07   9767.84      0.00   5601.01      0.00      0.00      0.00      0.00
07:38:11 AM      0.00     42.31   9429.81      0.00   5441.83      0.00      0.00      0.00      0.00
07:38:13 AM      0.00     17.19   4948.44      0.00   3093.75      0.00      0.00      0.00      0.00
07:38:15 AM      0.00      0.00   9757.50      0.00   5569.50      0.00      0.00      0.00      0.00
07:38:17 AM      0.00     38.00   9381.50      0.00   5461.00      0.00      0.00      0.00      0.00
07:38:19 AM      0.00    902.00   9403.00      0.00   5468.50      0.00      0.00      0.00      0.00
07:38:21 AM      0.00      0.00   9802.00      0.00   5666.50      0.00      0.00      0.00      0.00
07:38:23 AM      0.00     50.00  34575.48      0.00  13176.92      0.00      0.00      0.00      0.00
07:38:25 AM      0.00      0.00  60058.85      0.00  20397.40      0.00      0.00      0.00      0.00
07:38:27 AM      0.00     46.27   9356.22      0.00   5421.89      0.00      0.00      0.00      0.00
07:38:29 AM      0.00     13.00   9747.50      0.00   5583.50      0.00      0.00      0.00      0.00
07:38:31 AM      0.00      0.00   9470.50      0.00   5585.50      0.00      0.00      0.00      0.00
07:38:33 AM      0.00     60.50   9435.50      0.00   5501.00      0.00      0.00      0.00      0.00
07:38:35 AM      0.00      0.00   9411.00      0.00   5480.00      0.00      0.00      0.00      0.00
07:38:37 AM      0.00      9.22   5855.83      0.00   3126.21      0.00      0.00      0.00      0.00
07:38:39 AM      0.00     51.55   9136.60      0.00   5627.32      0.00      0.00      0.00      0.00
07:38:41 AM      0.00      0.50   9847.00      0.00   5713.50      0.00      0.00      0.00      0.00
07:38:43 AM      0.00     11.94   9618.91      0.00   5576.62      0.00      0.00      0.00      0.00
07:38:45 AM      0.00     55.50   9815.00      0.00   5608.50      0.00      0.00      0.00      0.00
07:38:47 AM      0.00      0.00   9766.50      0.00   5595.00      0.00      0.00      0.00      0.00
07:38:49 AM      0.00    891.30   6816.43      0.00   3385.02      0.00      0.00      0.00      0.00
07:38:51 AM      0.00      0.00   7462.18      0.00   5260.62      0.00      0.00      0.00      0.00
07:38:53 AM      0.00     36.00   9754.00      0.00   5593.00      0.00      0.00      0.00      0.00
07:38:55 AM      0.00     46.50   9425.50      0.00   5463.50      0.00      0.00      0.00      0.00
07:38:57 AM      0.00      0.00   9408.00      0.00   5499.00      0.00      0.00      0.00      0.00
07:38:59 AM      0.00     12.00   9399.00      0.00   5469.00      0.00      0.00      0.00      0.00
07:39:01 AM      0.00     42.51   9458.94      0.00   5490.82      0.00      0.00      0.00      0.00
07:39:03 AM      0.00     48.97   4938.14      0.00   3083.51      0.00      0.00      0.00      0.00
07:39:05 AM      0.00     46.00   9397.00      0.00   5482.50      0.00      0.00      0.00      0.00
07:39:07 AM      0.00      5.97   9362.19      0.00   5443.78      0.00      0.00      0.00      0.00
07:39:09 AM      0.00      0.00   9416.50      0.00   5479.50      0.00      0.00      0.00      0.00
07:39:11 AM      0.00     41.79   9753.73      0.00   5651.74      0.00      0.00      0.00      0.00
07:39:13 AM      0.00      8.46   9362.69      0.00   5437.31      0.00      0.00      0.00      0.00
07:39:15 AM      0.00      0.00   4776.50      0.00   4220.00      0.00   1266.00   1242.00     98.10
07:39:17 AM      0.00     40.50   9410.00      0.00   5463.50      0.00      0.00      0.00      0.00
07:39:19 AM      0.00    807.92   9309.41      0.00   5410.40      0.00      0.00      0.00      0.00
07:39:21 AM      0.00     59.00  10169.00      0.00   5799.00      0.00      0.00      0.00      0.00
07:39:23 AM      0.00     17.00   9448.00      0.00   5495.50      0.00      0.00      0.00      0.00
07:39:25 AM      0.00      0.00  89211.50      0.00  30488.50      0.00      0.00      0.00      0.00
07:39:27 AM      0.00     49.75   6072.64      0.00   3149.75      0.00      0.00      0.00      0.00
07:39:29 AM      0.00     39.80   8090.55      0.00   5314.43      0.00      0.00      0.00      0.00
07:39:31 AM      0.00     41.00   9848.50      0.00   5707.50      0.00      0.00      0.00      0.00
07:39:33 AM      0.00     23.50   9435.00      0.00   5503.00      0.00      0.00      0.00      0.00
07:39:35 AM      0.00      0.00   9318.81      0.00   5418.81      0.00      0.00      0.00      0.00
07:39:37 AM      0.00     46.00   9787.00      0.00   5624.50      0.00      0.00      0.00      0.00
07:39:39 AM      0.00     13.93   9737.31      0.00   5553.23      0.00      0.00      0.00      0.00
07:39:41 AM      0.00      0.00   4852.50      0.00   3106.50      0.00      0.00      0.00      0.00
07:39:43 AM      0.00     47.92  10192.71      0.00   5830.73      0.00      0.00      0.00      0.00
07:39:45 AM      0.00     20.00   9813.50      0.00   5595.50      0.00      0.00      0.00      0.00
07:39:47 AM      0.00      0.00   9340.30      0.00   5441.29      0.00      0.00      0.00      0.00
07:39:49 AM      0.00    910.50   9774.00      0.00   5600.00      0.00      0.00      0.00      0.00
07:39:51 AM      0.00      0.00   9797.01      0.00   5688.56      0.00      0.00      0.00      0.00
07:39:53 AM      0.00     60.61   5178.28      0.00   3122.22      0.00      0.00      0.00      0.00
07:39:55 AM      0.00      0.50   9785.50      0.00   5612.00      0.00      0.00      0.00      0.00
07:39:57 AM      0.00      0.00   9780.00      0.00   5610.00      0.00      0.00      0.00      0.00
07:39:59 AM      0.00     56.00   9780.00      0.00   5611.50      0.00      0.00      0.00      0.00
07:40:01 AM      0.00     34.50  10081.50      0.00   5818.00      0.00      0.00      0.00      0.00
07:40:03 AM      0.00     77.11   9692.54      0.00   5555.22      0.00      0.00      0.00      0.00
07:40:05 AM      0.00     54.27   5390.45      0.00   3100.00      0.00      0.00      0.00      0.00
07:40:07 AM      0.00      9.95   9471.64      0.00   5792.04      0.00      0.00      0.00      0.00
07:40:09 AM      0.00     47.00   9806.00      0.00   5622.50      0.00      0.00      0.00      0.00
07:40:11 AM      0.00      3.50   9815.50      0.00   5682.00      0.00      0.00      0.00      0.00
07:40:13 AM      0.00     23.50   9416.00      0.00   5489.00      0.00      0.00      0.00      0.00
07:40:15 AM      0.00     45.77   9765.17      0.00   5581.59      0.00      0.00      0.00      0.00
07:40:17 AM      0.00      0.49   6656.31      0.00   3187.86      0.00      0.00      0.00      0.00
07:40:19 AM      0.00    908.76   8326.80      0.00   5600.52      0.00      0.00      0.00      0.00
07:40:21 AM      0.00     52.00   9567.50      0.00   5794.00      0.00      0.00      0.00      0.00
07:40:23 AM      0.00      8.50   9452.50      0.00   5508.50      0.00      0.00      0.00      0.00
07:40:25 AM      0.00      0.00  88885.50      0.00  32167.00      0.00   1539.50   1519.00     98.67
07:40:27 AM      0.00     47.26   9722.89      0.00   5558.21      0.00      0.00      0.00      0.00
07:40:29 AM      0.00      7.69   9057.69      0.00   5271.63      0.00      0.00      0.00      0.00
07:40:31 AM      0.00     35.60   5053.40      0.00   3210.99      0.00      0.00      0.00      0.00
07:40:33 AM      0.00     35.82   9361.69      0.00   5467.66      0.00      0.00      0.00      0.00
07:40:35 AM      0.00      0.00   9441.21      0.00   5492.96      0.00      0.00      0.00      0.00
07:40:37 AM      0.00     81.09   9710.45      0.00   5562.69      0.00      0.00      0.00      0.00
07:40:39 AM      0.00     38.00   9415.00      0.00   5478.50      0.00      0.00      0.00      0.00
07:40:41 AM      0.00      0.00   9477.00      0.00   5583.50      0.00      0.00      0.00      0.00
